23:28:14.586 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@647e447
23:28:14.590 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\config\MyTypeFilter.class]
23:28:14.590 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.config.MyTypeFilter
23:28:14.591 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@2f7298b
23:28:14.592 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\controller\HelloController.class]
23:28:14.592 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.controller.HelloController
23:28:14.593 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@5119fb47
23:28:14.593 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\dao\HelloDao.class]
23:28:14.593 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.dao.HelloDao
23:28:14.594 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7193666c
23:28:14.594 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\Person.class]
23:28:14.594 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.Person
23:28:14.595 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7714e963
23:28:14.595 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloService.class]
23:28:14.595 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.service.HelloService
23:28:14.596 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@20ce78ec
23:28:14.596 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloServiceImpl.class]
23:28:14.596 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.service.HelloServiceImpl
23:28:14.762 [main] INFO  MyTest - org.springframework.context.annotation.internalConfigurationAnnotationProcessor
23:28:14.762 [main] INFO  MyTest - org.springframework.context.annotation.internalAutowiredAnnotationProcessor
23:28:14.762 [main] INFO  MyTest - org.springframework.context.annotation.internalRequiredAnnotationProcessor
23:28:14.762 [main] INFO  MyTest - org.springframework.context.annotation.internalCommonAnnotationProcessor
23:28:14.762 [main] INFO  MyTest - org.springframework.context.event.internalEventListenerProcessor
23:28:14.762 [main] INFO  MyTest - org.springframework.context.event.internalEventListenerFactory
23:28:14.766 [main] INFO  MyTest - mainConfig
23:28:14.766 [main] INFO  MyTest - person2
08:18:31.786 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@647e447
08:18:31.790 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\config\MyTypeFilter.class]
08:18:31.791 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.config.MyTypeFilter
08:18:31.792 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@2f7298b
08:18:31.793 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\controller\HelloController.class]
08:18:31.793 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.controller.HelloController
08:18:31.795 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@5119fb47
08:18:31.795 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\dao\HelloDao.class]
08:18:31.795 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.dao.HelloDao
08:18:31.796 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7193666c
08:18:31.796 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\Person.class]
08:18:31.796 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.Person
08:18:31.798 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7714e963
08:18:31.798 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloService.class]
08:18:31.798 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.service.HelloService
08:18:31.799 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadataorg.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@20ce78ec
08:18:31.800 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resourcefile [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloServiceImpl.class]
08:18:31.800 [main] INFO  com.ta.bean.config.MyTypeFilter - --->classNamecom.ta.bean.service.HelloServiceImpl
08:18:32.034 [main] INFO  MyTest - org.springframework.context.annotation.internalConfigurationAnnotationProcessor
08:18:32.034 [main] INFO  MyTest - org.springframework.context.annotation.internalAutowiredAnnotationProcessor
08:18:32.034 [main] INFO  MyTest - org.springframework.context.annotation.internalRequiredAnnotationProcessor
08:18:32.035 [main] INFO  MyTest - org.springframework.context.annotation.internalCommonAnnotationProcessor
08:18:32.035 [main] INFO  MyTest - org.springframework.context.event.internalEventListenerProcessor
08:18:32.035 [main] INFO  MyTest - org.springframework.context.event.internalEventListenerFactory
08:18:32.035 [main] INFO  MyTest - mainConfig
08:18:32.035 [main] INFO  MyTest - person2
08:20:32.341 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@647e447
08:20:32.345 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\config\MyTypeFilter.class]
08:20:32.345 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.config.MyTypeFilter
08:20:32.347 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@2f7298b
08:20:32.348 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\controller\HelloController.class]
08:20:32.348 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.controller.HelloController
08:20:32.350 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@5119fb47
08:20:32.350 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\dao\HelloDao.class]
08:20:32.350 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.dao.HelloDao
08:20:32.351 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7193666c
08:20:32.352 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\Person.class]
08:20:32.352 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.Person
08:20:32.354 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@7714e963
08:20:32.354 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloService.class]
08:20:32.354 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.service.HelloService
08:20:32.355 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@20ce78ec
08:20:32.355 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\service\HelloServiceImpl.class]
08:20:32.355 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.service.HelloServiceImpl
08:20:32.504 [main] INFO  MyTest - org.springframework.context.annotation.internalConfigurationAnnotationProcessor
08:20:32.504 [main] INFO  MyTest - org.springframework.context.annotation.internalAutowiredAnnotationProcessor
08:20:32.504 [main] INFO  MyTest - org.springframework.context.annotation.internalRequiredAnnotationProcessor
08:20:32.504 [main] INFO  MyTest - org.springframework.context.annotation.internalCommonAnnotationProcessor
08:20:32.505 [main] INFO  MyTest - org.springframework.context.event.internalEventListenerProcessor
08:20:32.506 [main] INFO  MyTest - org.springframework.context.event.internalEventListenerFactory
08:20:32.506 [main] INFO  MyTest - mainConfig
08:20:32.506 [main] INFO  MyTest - person2
08:21:34.899 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@647e447
08:21:34.903 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\config\MyTypeFilter.class]
08:21:34.904 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.config.MyTypeFilter
08:21:34.907 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@2f7298b
08:21:34.907 [main] INFO  com.ta.bean.config.MyTypeFilter - --->resource： file [C:\idea_workspace\springboot-study\spring-annotation\target\classes\com\ta\bean\controller\HelloController.class]
08:21:34.907 [main] INFO  com.ta.bean.config.MyTypeFilter - --->className：com.ta.bean.controller.HelloController
08:21:34.909 [main] INFO  com.ta.bean.config.MyTypeFilter - --->annotationMetadata ：org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor@5119fb47
